folio,area,expr,expp,expc,cod_comuna
439331001,1,23,23,23,15101
439331101,1,25,24,23,15101
439360201,1,132,68,67,5101
439360501,1,97,67,67,5101
439370401,2,104,98,85,5602
439370601,2,38,97,85,5602
439370801,2,87,97,85,5602
439370901,2,53,98,84,5602
439410301,1,138,186,217,13124
439410302,1,143,186,217,13124
439410601,1,144,187,217,13124
439410701,1,274,187,217,13124
439410702,1,193,187,217,13124
439430101,1,181,228,220,13128
439430102,1,235,227,220,13128
439430201,1,240,227,220,13128
439430301,1,216,227,220,13128
439430501,1,171,228,220,13128
439430601,1,180,227,220,13128
439430801,1,183,227,220,13128
439440101,1,35,57,58,2101
439440201,1,42,58,58,2101
439440501,1,63,57,58,2101
439440601,1,59,57,58,2101
439440701,1,57,57,58,2101
439440801,1,53,57,58,2101
439440802,1,89,57,58,2101
439490101,1,51,71,71,7101
439490201,1,66,70,70,7101
439490301,1,61,70,71,7101
439490401,1,57,70,71,7101
439490601,1,66,71,71,7101
439510101,1,157,158,149,13118
439510201,1,130,158,149,13118
439510202,1,124,158,149,13118
439510301,1,126,158,149,13118
439510601,1,121,158,149,13118
439510701,1,177,158,149,13118
439510801,1,146,158,149,13118
439540101,1,147,136,142,8202
439540201,1,101,136,142,8202
439540401,1,121,135,142,8202
439540501,1,99,136,143,8202
439540601,1,77,136,142,8202
439540701,1,101,136,142,8202
439570101,1,82,105,110,4201
439570401,1,86,105,110,4201
439570701,1,84,105,110,4201
439670101,2,27,44,44,5801
439670301,2,29,44,45,5801
439670701,2,21,45,45,5801
439670801,2,40,44,44,5801
439680601,1,409,277,326,13101
439680801,1,317,277,327,13101
439730201,1,51,41,40,14101
439730301,1,43,42,40,14101
439730401,1,45,41,41,14101
439730601,1,34,42,40,14101
439730701,1,40,41,41,14101
439730801,1,48,42,41,14101
439750101,1,40,56,48,6203
439750201,1,63,56,49,6203
439750301,1,54,56,48,6203
439750401,1,76,56,49,6203
439750501,1,70,56,49,6203
439750601,1,53,56,49,6203
439760101,1,165,229,211,13105
439760201,1,229,229,211,13105
439760501,1,189,229,211,13105
439760601,1,280,229,211,13105
439760801,1,175,229,211,13105
439770201,1,514,308,260,13111
439770301,1,287,308,261,13111
439770401,1,258,308,261,13111
439770501,1,314,308,260,13111
439770801,1,245,308,260,13111
439810401,1,149,107,104,16101
439820201,1,93,63,63,6106
439820401,1,85,63,63,6106
439820402,1,78,63,63,6106
439820501,1,64,63,63,6106
439820601,1,67,63,63,6106
439820701,1,97,62,63,6106
439820801,1,48,63,64,6106
439840201,1,53,75,77,8101
439840301,1,80,75,77,8101
439840401,1,91,75,77,8101
439840501,1,81,76,77,8101
439840601,1,71,76,77,8101
439840602,1,81,76,77,8101
439840701,1,71,76,77,8101
439840801,1,70,76,77,8101
439860101,1,21,22,22,11101
439860401,1,29,22,22,11101
439860501,1,30,22,22,11101
439860601,1,25,23,22,11101
439860701,1,16,22,22,11101
439860801,1,26,22,22,11101
439861001,1,23,22,21,11101
439861101,1,20,22,22,11101
439870401,1,142,228,254,13106
439870701,1,257,227,254,13106
439870801,1,164,227,254,13106
439880101,1,32,33,34,1101
439880301,1,35,32,34,1101
439880401,1,41,32,34,1101
439880501,1,29,33,35,1101
439880601,1,35,33,34,1101
439880701,1,35,33,34,1101
439880801,1,32,32,34,1101
439881201,1,31,32,34,1101
439940201,1,95,112,108,5802
439940301,1,123,113,108,5802
439940701,1,117,112,108,5802
439940801,1,225,113,108,5802
439950101,2,118,126,128,5102
439950201,2,48,127,128,5102
439950501,2,73,127,127,5102
439950601,2,84,126,127,5102
439950801,2,74,126,127,5102
439950901,2,72,127,128,5102
439980301,2,5,17,20,1404
439980401,2,5,17,20,1404
439980801,2,8,17,20,1404
439981001,2,10,16,20,1404
439981101,2,11,17,20,1404
439981201,2,16,17,20,1404
440030101,1,78,86,87,5804
440030201,1,101,87,88,5804
440030301,1,83,87,88,5804
440030501,1,82,86,87,5804
440030601,1,91,87,87,5804
440030701,1,72,87,88,5804
440030801,1,98,87,87,5804
440050101,1,55,45,45,9103
440050201,1,100,45,45,9103
440050401,1,46,46,45,9103
440050501,1,31,46,45,9103
440050701,1,58,46,45,9103
440050801,1,76,46,45,9103
440080101,1,29,36,36,15101
440080201,1,48,36,36,15101
440080401,1,30,36,37,15101
440080601,1,42,36,36,15101
440080801,1,35,36,36,15101
440080901,1,38,36,37,15101
440081001,1,37,36,36,15101
440090101,1,49,60,59,2201
440090401,1,40,60,59,2201
440090501,1,63,60,59,2201
440090701,1,61,60,59,2201
440090801,1,69,60,59,2201
440130201,1,390,321,274,13130
440130501,1,248,321,275,13130
440130701,1,534,321,274,13130
440150101,1,77,88,92,4101
440150201,1,65,88,92,4101
440150401,1,94,87,92,4101
440150501,1,129,88,92,4101
440150601,1,148,88,92,4101
440150701,1,97,87,92,4101
440150801,1,146,87,92,4101
440180401,2,57,75,72,7107
440180701,2,50,74,73,7107
440230201,1,134,147,114,13120
440230301,1,121,147,114,13120
440230501,1,121,147,114,13120
440230601,1,245,147,114,13120
440230801,1,161,147,114,13120
440250101,1,95,175,136,13120
440250201,1,124,175,136,13120
440250401,1,126,175,136,13120
440250501,1,277,175,136,13120
440250601,1,194,175,136,13120
440250701,1,196,175,136,13120
440250801,1,180,175,136,13120
440280301,1,111,109,106,5101
440280501,1,116,108,107,5101
440280601,1,200,109,106,5101
440280701,1,120,109,106,5101
440280801,1,158,109,107,5101
440290101,1,25,33,34,1101
440290301,1,23,33,34,1101
440290401,1,46,33,34,1101
440290501,1,41,33,35,1101
440290601,1,27,33,34,1101
440290701,1,35,33,35,1101
440290801,1,40,33,34,1101
440290901,1,45,33,35,1101
440291001,1,74,33,35,1101
440291101,1,25,33,34,1101
440291201,1,15,32,34,1101
440300301,1,133,173,226,13603
440300401,1,258,172,227,13603
440300501,1,124,172,227,13603
440300701,1,148,172,227,13603
440300801,1,153,172,226,13603
440310101,1,17,22,22,15101
440310201,1,19,22,22,15101
440310301,1,23,22,22,15101
440310302,1,19,22,23,15101
440310401,1,15,22,22,15101
440310601,1,21,22,22,15101
440310701,1,17,22,23,15101
440310901,1,34,22,23,15101
440311001,1,23,22,22,15101
440311101,1,19,22,22,15101
440400201,1,85,57,56,10101
440400301,1,84,57,56,10101
440400401,1,63,57,56,10101
440400501,1,126,57,56,10101
440400601,1,72,57,56,10101
440400701,1,64,57,56,10101
440400801,1,87,57,56,10101
440450201,1,225,244,209,13130
440450401,1,236,244,209,13130
440450501,1,220,245,209,13130
440450601,1,222,245,209,13130
440470801,1,140,120,118,5109
440540101,1,85,79,74,6301
440540201,1,84,79,74,6301
440540301,1,66,79,74,6301
440540701,1,102,79,74,6301
440570101,1,10,10,11,1101
440570201,1,6,10,11,1101
440570401,1,5,11,11,1101
440570501,1,15,10,11,1101
440570601,1,17,10,11,1101
440570701,1,9,10,11,1101
440570901,1,10,10,11,1101
440571101,1,11,11,11,1101
440580101,1,73,77,74,8108
440580201,1,85,77,74,8108
440580401,1,70,77,74,8108
440580501,1,111,77,73,8108
440580801,1,80,77,74,8108
440700101,1,144,193,224,13124
440700201,1,196,193,224,13124
440700301,1,120,193,223,13124
440700401,1,121,193,223,13124
440700501,1,305,193,223,13124
440700701,1,156,193,224,13124
440700801,1,159,192,224,13124
440890101,1,134,90,80,5502
440890301,1,73,90,80,5502
440890501,1,82,90,80,5502
440890801,1,68,90,80,5502
440900101,2,79,76,62,16303
440900201,2,78,75,62,16303
440900501,2,106,76,62,16303
440900601,2,62,76,62,16303
440900701,2,54,75,62,16303
440900801,2,73,75,62,16303
440900901,2,63,76,63,16303
440901001,2,53,75,63,16303
440940401,1,129,79,77,10101
440940601,1,94,79,78,10101
440940701,1,98,78,78,10101
440940801,1,108,78,78,10101
440950101,1,78,61,62,2101
440950201,1,90,61,62,2101
440950301,1,56,62,61,2101
440950501,1,61,61,62,2101
440950801,1,70,61,61,2101
440960101,1,89,80,78,3301
440960401,1,90,80,78,3301
440960601,1,128,79,78,3301
440960801,1,78,80,78,3301
440961001,1,74,80,79,3301
440961101,1,89,80,78,3301
440961201,1,62,79,78,3301
440980101,1,60,52,58,9101
440980301,1,59,53,57,9101
440980401,1,65,52,58,9101
440980501,1,52,52,58,9101
440980601,1,47,52,57,9101
440980701,1,48,53,57,9101
440990101,2,25,36,30,10204
440990201,2,20,36,31,10204
440990301,2,20,35,31,10204
440990501,2,36,35,30,10204
440990701,2,26,35,31,10204
440990901,2,23,36,31,10204
441000101,1,44,49,48,16101
441000301,1,42,49,49,16101
441000401,1,83,49,48,16101
441000501,1,39,50,48,16101
441000502,1,53,50,48,16101
441000503,1,96,49,49,16101
441000601,1,53,49,48,16101
441000701,1,86,50,48,16101
441000801,1,56,50,48,16101
441040101,1,50,57,56,5109
441040201,1,68,57,56,5109
441040301,1,60,57,56,5109
441040401,1,56,58,56,5109
441040501,1,81,57,56,5109
441040601,1,58,57,56,5109
441040701,1,71,58,56,5109
441040801,1,64,57,56,5109
441050101,2,84,97,84,6203
441050501,2,55,97,85,6203
441050601,2,111,97,84,6203
441060301,1,69,53,51,8301
441060401,1,79,53,50,8301
441060501,1,51,53,50,8301
441060601,1,55,54,50,8301
441060701,1,64,54,50,8301
441070101,2,58,114,90,8104
441070501,2,64,115,90,8104
441070601,2,59,115,90,8104
441070701,2,66,115,90,8104
441070801,2,80,115,90,8104
441070901,2,77,114,90,8104
441071001,2,95,115,90,8104
441160101,1,130,72,75,10301
441160301,1,62,71,75,10301
441160401,1,94,72,75,10301
441160501,1,66,72,75,10301
441160601,1,55,72,74,10301
441160701,1,47,71,75,10301
441160801,1,84,72,75,10301
441200301,1,29,36,35,3101
441200401,1,32,36,36,3101
441200501,1,52,36,36,3101
441200801,1,32,36,36,3101
441201001,1,33,36,36,3101
441201101,1,34,35,36,3101
441201201,1,34,36,36,3101
441210101,1,96,90,91,2101
441210201,1,74,91,91,2101
441210501,1,73,90,91,2101
441240101,1,32,38,38,3101
441240301,1,38,38,37,3101
441240401,1,30,38,38,3101
441240501,1,42,38,38,3101
441240601,1,34,38,38,3101
441240701,1,34,38,38,3101
441240801,1,38,38,37,3101
441241001,1,28,38,38,3101
441241201,1,45,38,38,3101
441250101,1,173,172,201,13108
441250201,1,172,172,201,13108
441250301,1,148,172,201,13108
441250401,1,191,172,201,13108
441250501,1,232,172,201,13108
441250701,1,198,172,201,13108
441280301,1,289,281,282,13126
441280401,1,258,281,283,13126
441280501,1,231,281,283,13126
441280601,1,265,281,283,13126
441280801,1,293,281,282,13126
441330101,1,31,26,27,3101
441330201,1,30,27,27,3101
441330301,1,21,27,27,3101
441330501,1,21,27,26,3101
441330901,1,39,27,27,3101
441331101,1,26,27,26,3101
441331201,1,24,27,27,3101
441350201,1,230,244,288,13101
441350301,1,185,243,288,13101
441350401,1,274,244,287,13101
441350501,1,236,244,287,13101
441350601,1,313,244,287,13101
441350801,1,360,243,288,13101
441400101,1,73,81,86,7401
441400201,1,74,81,86,7401
441400301,1,66,81,86,7401
441400401,1,60,81,85,7401
441400501,1,99,81,85,7401
441400601,1,78,81,85,7401
441400801,1,82,81,86,7401
441410101,1,94,95,89,8301
441410301,1,77,95,89,8301
441410501,1,88,95,89,8301
441410701,1,134,94,89,8301
441420301,1,29,24,23,11101
441420501,1,39,24,24,11101
441420601,1,30,24,23,11101
441420801,1,23,23,23,11101
441420901,1,34,24,24,11101
441421001,1,29,24,23,11101
441421101,1,37,23,23,11101
441430101,2,83,96,91,7308
441430201,2,77,97,91,7308
441430301,2,147,96,91,7308
441430501,2,52,96,91,7308
441430601,2,74,96,90,7308
441430701,2,70,96,90,7308
441430801,2,80,96,90,7308
441430901,2,82,97,91,7308
441431001,2,105,96,90,7308
441460101,1,82,74,87,10303
441460201,1,79,73,87,10303
441460501,1,95,74,86,10303
441460601,1,76,73,87,10303
441460801,1,112,74,87,10303
441490101,1,45,30,25,10204
441490201,1,25,30,26,10204
441490401,1,18,30,26,10204
441490501,1,26,29,25,10204
441490601,1,46,29,25,10204
441490701,1,33,30,26,10204
441490801,1,44,30,26,10204
441490901,1,23,30,25,10204
441510101,2,87,108,87,7405
441510201,2,62,108,87,7405
441510301,2,102,108,88,7405
441510401,2,118,108,88,7405
441510501,2,148,107,88,7405
441510601,2,111,108,87,7405
441510701,2,96,108,88,7405
441510801,2,70,107,88,7405
441510901,2,111,108,87,7405
441511001,2,79,108,87,7405
441580101,1,70,69,67,5109
441580201,1,61,68,68,5109
441580301,1,47,68,67,5109
441580401,1,98,68,68,5109
441580501,1,124,69,67,5109
441580601,1,63,68,67,5109
441580701,1,68,69,67,5109
441580801,1,72,68,67,5109
441590101,1,209,213,218,13112
441590201,1,336,213,219,13112
441590301,1,199,213,219,13112
441590401,1,168,214,219,13112
441590501,1,181,214,219,13112
441590601,1,163,213,219,13112
441590801,1,279,213,219,13112
441620101,1,76,71,72,2101
441620301,1,65,71,72,2101
441620501,1,68,72,73,2101
441620601,1,71,72,72,2101
441620701,1,75,72,72,2101
441620801,1,57,71,72,2101
441620802,1,44,71,72,2101
441630101,1,47,29,30,1101
441630301,1,28,29,30,1101
441630501,1,20,29,31,1101
441630601,1,30,29,30,1101
441630701,1,63,29,31,1101
441630801,1,24,29,31,1101
441630901,1,13,29,31,1101
441631101,1,19,29,30,1101
441640201,1,161,168,202,13125
441640301,1,167,168,202,13125
441640401,1,159,168,203,13125
441640501,1,150,169,202,13125
441640601,1,135,168,202,13125
441640701,1,168,168,202,13125
441640801,1,281,169,202,13125
441650301,1,189,155,183,13101
441650401,1,97,156,184,13101
441650501,1,259,155,184,13101
441650801,1,230,155,184,13101
441670601,1,48,37,37,15101
441670901,1,35,37,37,15101
441671001,1,26,37,37,15101
441710101,1,65,70,68,8103
441710301,1,50,70,68,8103
441710401,1,85,70,68,8103
441710501,1,55,70,67,8103
441710701,1,66,70,67,8103
441710801,1,57,70,68,8103
441760101,1,164,168,167,13116
441760201,1,125,169,167,13116
441760301,1,148,169,167,13116
441760401,1,120,169,167,13116
441760601,1,170,169,167,13116
441760801,1,128,169,167,13116
441830101,2,50,77,63,7405
441830201,2,67,77,63,7405
441830301,2,53,77,62,7405
441830401,2,65,77,62,7405
441830501,2,67,77,63,7405
441830601,2,40,77,62,7405
441830701,2,48,77,63,7405
441830801,2,64,77,63,7405
441830901,2,58,77,62,7405
441831001,2,73,77,63,7405
441860101,1,73,86,84,5109
441860201,1,84,86,84,5109
441860301,1,74,86,84,5109
441860401,1,73,85,84,5109
441860501,1,120,85,84,5109
441860601,1,77,85,84,5109
441860801,1,106,86,84,5109
441880101,1,97,89,84,5301
441880201,1,70,89,84,5301
441880601,1,94,89,85,5301
441880701,1,119,88,85,5301
441880801,1,67,88,85,5301
441900101,1,83,83,82,5109
441900201,1,113,84,82,5109
441900301,1,66,84,82,5109
441900401,1,115,84,82,5109
441900601,1,86,83,82,5109
441900701,1,78,83,82,5109
441910101,1,283,187,179,13119
441910201,1,117,187,179,13119
441910301,1,150,187,178,13119
441910401,1,160,186,178,13119
441910601,1,159,187,178,13119
441910701,1,202,186,179,13119
441910801,1,193,187,178,13119
441940101,1,51,72,72,2201
441940301,1,87,72,72,2201
441940401,1,54,72,71,2201
441940501,1,113,73,71,2201
441940601,1,57,72,71,2201
441940701,1,82,72,71,2201
441950101,1,57,67,68,8102
441950201,1,58,68,69,8102
441950301,1,41,67,68,8102
441950401,1,40,67,69,8102
441950402,1,96,68,69,8102
441950501,1,47,68,69,8102
441950701,1,130,67,69,8102
441950801,1,52,67,69,8102
441970101,1,23,28,28,15101
441970201,1,25,27,27,15101
441970301,1,20,28,28,15101
441970501,1,28,28,28,15101
441970601,1,38,28,28,15101
441970701,1,46,28,27,15101
441970801,1,28,28,27,15101
441971201,1,31,28,28,15101
441980201,1,74,81,78,8103
441980401,1,125,82,79,8103
441980501,1,86,82,78,8103
441980601,1,104,81,79,8103
441980701,1,84,81,78,8103
441980801,1,73,82,78,8103
442020101,1,202,323,381,13101
442020601,1,538,324,381,13101
442080101,1,52,68,68,2101
442080301,1,53,68,69,2101
442080401,1,77,68,68,2101
442080501,1,55,68,69,2101
442080701,1,56,68,68,2101
442080801,1,78,68,69,2101
442100101,1,38,46,46,2201
442100201,1,74,46,45,2201
442100301,1,55,46,46,2201
442100302,1,48,46,45,2201
442100401,1,46,46,45,2201
442100501,1,51,46,45,2201
442100601,1,36,46,45,2201
442100701,1,41,46,46,2201
442100801,1,47,46,46,2201
442140201,1,128,88,89,7101
442140301,1,71,87,89,7101
442140601,1,79,88,89,7101
442140701,1,98,88,89,7101
442150101,2,83,93,85,8313
442150201,2,63,94,86,8313
442150301,2,59,94,85,8313
442150401,2,51,94,85,8313
442150501,2,86,93,85,8313
442150601,2,53,94,85,8313
442150701,2,69,94,86,8313
442150801,2,57,94,85,8313
442150901,2,68,93,85,8313
442151001,2,54,94,86,8313
442180101,2,27,44,41,6105
442180201,2,59,45,42,6105
442180202,2,61,44,42,6105
442180401,2,35,44,42,6105
442180501,2,79,44,41,6105
442180601,2,43,45,42,6105
442180801,2,44,44,42,6105
442180901,2,43,44,42,6105
442240301,1,93,69,68,10101
442240401,1,71,69,68,10101
442240501,1,96,69,68,10101
442240701,1,62,69,68,10101
442240801,1,90,69,68,10101
442260201,1,83,66,59,16102
442260501,1,88,66,58,16102
442260601,1,57,66,59,16102
442260701,1,62,65,59,16102
442280101,1,43,54,60,9101
442280201,1,46,55,60,9101
442280401,1,65,55,61,9101
442280501,1,53,55,61,9101
442280601,1,67,55,60,9101
442280801,1,115,55,61,9101
442290101,1,37,23,23,11101
442290201,1,35,23,23,11101
442290301,1,30,23,23,11101
442290401,1,51,23,23,11101
442290701,1,36,23,23,11101
442290801,1,32,23,23,11101
442290901,1,28,23,23,11101
442291001,1,43,23,23,11101
442291101,1,55,23,23,11101
442291201,1,30,23,23,11101
442300101,2,19,41,56,5107
442300201,2,28,42,56,5107
442300301,2,18,41,56,5107
442300401,2,29,41,56,5107
442300501,2,25,42,56,5107
442300601,2,25,41,56,5107
442301001,2,29,41,55,5107
442310201,1,55,70,81,16203
442310301,1,117,70,81,16203
442310401,1,112,70,81,16203
442310501,1,61,70,81,16203
442310601,1,83,70,82,16203
442310701,1,97,70,81,16203
442310801,1,136,70,81,16203
442360301,1,67,80,95,8303
442360501,1,113,81,95,8303
442360701,1,88,81,95,8303
442400101,1,178,217,186,13123
442400301,1,186,217,186,13123
442400401,1,276,217,186,13123
442400701,1,155,217,186,13123
442400801,1,197,217,186,13123
442430101,1,60,58,57,14101
442430701,1,49,58,57,14101
442430801,1,67,58,57,14101
442440501,2,23,50,61,15102
442440601,2,25,51,61,15102
442440701,2,29,50,61,15102
442440801,2,32,50,61,15102
442440901,2,72,51,61,15102
442441001,2,25,51,61,15102
442441101,2,15,51,61,15102
442441401,2,40,51,61,15102
442460201,1,76,62,42,9120
442460301,1,76,63,42,9120
442460501,1,89,63,43,9120
442460701,1,105,63,42,9120
442490101,1,105,100,97,4102
442490201,1,79,99,97,4102
442490301,1,84,100,97,4102
442490401,1,125,100,97,4102
442490501,1,190,99,97,4102
442490601,1,101,100,97,4102
442490701,1,83,100,97,4102
442490801,1,90,99,97,4102
442490901,1,153,100,97,4102
442530101,1,91,69,73,7201
442530201,1,59,69,74,7201
442530401,1,54,69,73,7201
442530701,1,59,69,73,7201
442540101,1,203,156,182,13108
442540201,1,151,155,181,13108
442540301,1,160,155,182,13108
442540501,1,205,155,181,13108
442540601,1,119,156,181,13108
442540602,1,151,156,182,13108
442610101,1,68,59,64,7301
442610201,1,57,60,64,7301
442610301,1,46,60,65,7301
442610401,1,54,59,64,7301
442610501,1,65,60,64,7301
442610601,1,63,59,64,7301
442610701,1,62,60,65,7301
442610801,1,54,59,64,7301
442650201,2,48,86,84,7108
442650301,2,65,86,84,7108
442650401,2,66,86,84,7108
442650501,2,74,85,84,7108
442650601,2,46,85,84,7108
442650801,2,64,85,84,7108
442651001,2,68,86,84,7108
442680101,1,70,62,42,9120
442680301,1,80,62,42,9120
442680501,1,70,62,42,9120
442680601,1,57,62,42,9120
442680701,1,63,62,42,9120
442680801,1,56,62,42,9120
442710101,1,37,38,38,12101
442710201,1,37,38,38,12101
442710401,1,32,38,38,12101
442710701,1,74,38,38,12101
442710901,1,32,37,38,12101
442711201,1,59,38,38,12101
442730101,1,97,79,82,8312
442730201,1,56,79,83,8312
442730401,1,71,79,83,8312
442730501,1,89,79,83,8312
442730601,1,63,79,82,8312
442730801,1,85,79,83,8312
442770201,2,45,51,59,16105
442770701,2,58,51,59,16105
442770901,2,82,51,59,16105
442771001,2,36,51,60,16105
442820201,1,40,36,37,12101
442820301,1,26,37,36,12101
442820501,1,36,36,36,12101
442820701,1,34,37,37,12101
442820801,1,34,37,36,12101
442820901,1,54,36,37,12101
442821201,1,27,37,36,12101
442830401,1,136,141,167,13101
442830701,1,104,141,167,13101
442840101,1,112,68,68,2101
442840201,1,70,67,68,2101
442840301,1,64,67,68,2101
442840601,1,75,68,68,2101
442840801,1,59,68,69,2101
442890101,1,62,83,87,4101
442890601,1,85,82,87,4101
442890701,1,89,83,88,4101
442890801,1,152,83,87,4101
442900101,1,62,116,117,13114
442900401,1,88,116,116,13114
442900701,1,95,116,116,13114
442900801,1,89,115,116,13114
442920101,1,20,24,22,3103
442920301,1,18,23,22,3103
442920401,1,20,23,22,3103
442920501,1,22,24,22,3103
442920601,1,15,24,22,3103
442920701,1,26,23,23,3103
442920901,1,19,24,22,3103
442921001,1,28,23,22,3103
442921201,1,34,24,22,3103
443020101,1,92,77,80,9108
443020201,1,95,77,80,9108
443020301,1,84,76,80,9108
443020401,1,180,76,80,9108
